,identifier,noise,LAML1,NJ,LAML2
464,c30_noise0.08_rep64,0.08,0.6185567010309279,0.5154639175257731,0.4329896907216495
465,c30_noise0.08_rep65,0.08,0.7010309278350515,0.6701030927835051,0.5567010309278351
466,c30_noise0.08_rep66,0.08,0.6288659793814433,0.5051546391752577,0.35051546391752575
467,c30_noise0.08_rep67,0.08,0.6082474226804123,0.5876288659793815,0.4639175257731959
468,c30_noise0.08_rep68,0.08,0.7319587628865979,0.6701030927835051,0.5567010309278351
469,c30_noise0.08_rep69,0.08,0.5876288659793815,0.5463917525773195,0.35051546391752575
470,c30_noise0.08_rep70,0.08,0.6597938144329897,0.5979381443298969,0.4845360824742268
471,c30_noise0.08_rep71,0.08,0.5773195876288659,0.5257731958762887,0.3917525773195876
472,c30_noise0.08_rep72,0.08,0.5463917525773195,0.44329896907216493,0.27835051546391754
473,c30_noise0.08_rep73,0.08,0.7525773195876289,0.711340206185567,0.6701030927835051
474,c30_noise0.08_rep74,0.08,0.6907216494845361,0.6701030927835051,0.5360824742268041
475,c30_noise0.08_rep75,0.08,0.7010309278350515,0.6288659793814433,0.5670103092783505
476,c30_noise0.08_rep76,0.08,0.6185567010309279,0.5051546391752577,0.36082474226804123
477,c30_noise0.08_rep77,0.08,0.6288659793814433,0.4742268041237113,0.30927835051546393
478,c30_noise0.08_rep78,0.08,0.6288659793814433,0.5257731958762887,0.35051546391752575
479,c30_noise0.08_rep79,0.08,0.6494845360824743,0.6082474226804123,0.5051546391752577
480,c30_noise0.08_rep80,0.08,0.35051546391752575,0.32989690721649484,0.1958762886597938
481,c30_noise0.08_rep81,0.08,0.7216494845360825,0.6185567010309279,0.5154639175257731
482,c30_noise0.08_rep82,0.08,0.7628865979381443,0.6597938144329897,0.5567010309278351
483,c30_noise0.08_rep83,0.08,0.6494845360824743,0.5773195876288659,0.38144329896907214
484,c30_noise0.08_rep84,0.08,0.5257731958762887,0.4639175257731959,0.4020618556701031
485,c30_noise0.08_rep85,0.08,0.8350515463917526,0.7216494845360825,0.5876288659793815
486,c30_noise0.08_rep86,0.08,0.5257731958762887,0.44329896907216493,0.2268041237113402
487,c30_noise0.08_rep87,0.08,0.7216494845360825,0.6597938144329897,0.4845360824742268
488,c30_noise0.08_rep88,0.08,0.845360824742268,0.8247422680412371,0.7525773195876289
489,c30_noise0.08_rep89,0.08,0.4742268041237113,0.36082474226804123,0.23711340206185566
490,c30_noise0.08_rep90,0.08,0.7010309278350515,0.6082474226804123,0.4329896907216495
491,c30_noise0.08_rep91,0.08,0.8350515463917526,0.7216494845360825,0.5257731958762887
492,c30_noise0.08_rep92,0.08,0.6494845360824743,0.5567010309278351,0.38144329896907214
493,c30_noise0.08_rep93,0.08,0.8041237113402062,0.7628865979381443,0.5979381443298969
494,c30_noise0.08_rep94,0.08,0.845360824742268,0.8350515463917526,0.7525773195876289
495,c30_noise0.08_rep95,0.08,0.5773195876288659,0.5567010309278351,0.3711340206185567
496,c30_noise0.08_rep96,0.08,0.6494845360824743,0.6288659793814433,0.3917525773195876
497,c30_noise0.08_rep97,0.08,0.6701030927835051,0.5567010309278351,0.31958762886597936
498,c30_noise0.08_rep98,0.08,0.6804123711340206,0.5257731958762887,0.3711340206185567
499,c30_noise0.08_rep99,0.08,0.6804123711340206,0.6185567010309279,0.38144329896907214
500,c30_noise0.1_rep0,0.1,0.6907216494845361,0.6804123711340206,0.5567010309278351
501,c30_noise0.1_rep1,0.1,0.6082474226804123,0.4639175257731959,0.23711340206185566
502,c30_noise0.1_rep2,0.1,0.5463917525773195,0.422680412371134,0.4020618556701031
503,c30_noise0.1_rep3,0.1,0.6185567010309279,0.5463917525773195,0.4020618556701031
504,c30_noise0.1_rep4,0.1,0.6185567010309279,0.44329896907216493,0.27835051546391754
505,c30_noise0.1_rep5,0.1,0.6391752577319587,0.5979381443298969,0.4020618556701031
506,c30_noise0.1_rep6,0.1,0.6907216494845361,0.5670103092783505,0.4329896907216495
507,c30_noise0.1_rep7,0.1,0.7319587628865979,0.6082474226804123,0.5154639175257731
508,c30_noise0.1_rep8,0.1,0.5979381443298969,0.5154639175257731,0.36082474226804123
509,c30_noise0.1_rep9,0.1,0.711340206185567,0.6494845360824743,0.5876288659793815
510,c30_noise0.1_rep10,0.1,0.8556701030927835,0.845360824742268,0.7319587628865979
511,c30_noise0.1_rep11,0.1,0.5876288659793815,0.6185567010309279,0.422680412371134
512,c30_noise0.1_rep12,0.1,0.4845360824742268,0.35051546391752575,0.24742268041237114
513,c30_noise0.1_rep13,0.1,0.8762886597938144,0.845360824742268,0.7216494845360825
514,c30_noise0.1_rep14,0.1,0.6804123711340206,0.5773195876288659,0.38144329896907214
515,c30_noise0.1_rep15,0.1,0.5979381443298969,0.4742268041237113,0.41237113402061853
516,c30_noise0.1_rep16,0.1,0.8041237113402062,0.7628865979381443,0.6597938144329897
517,c30_noise0.1_rep17,0.1,0.5979381443298969,0.422680412371134,0.32989690721649484
518,c30_noise0.1_rep18,0.1,0.6804123711340206,0.5773195876288659,0.26804123711340205
519,c30_noise0.1_rep19,0.1,0.7319587628865979,0.6701030927835051,0.5257731958762887
520,c30_noise0.1_rep20,0.1,0.5051546391752577,0.38144329896907214,0.2268041237113402
521,c30_noise0.1_rep21,0.1,0.4639175257731959,0.31958762886597936,0.27835051546391754
522,c30_noise0.1_rep22,0.1,0.8144329896907216,0.711340206185567,0.6288659793814433
523,c30_noise0.1_rep23,0.1,0.7422680412371134,0.6494845360824743,0.5051546391752577
524,c30_noise0.1_rep24,0.1,0.5257731958762887,0.4329896907216495,0.29896907216494845
525,c30_noise0.1_rep25,0.1,0.8556701030927835,0.845360824742268,0.6804123711340206
526,c30_noise0.1_rep26,0.1,0.5257731958762887,0.4639175257731959,0.31958762886597936
527,c30_noise0.1_rep27,0.1,0.7938144329896907,0.7319587628865979,0.6185567010309279
528,c30_noise0.1_rep28,0.1,0.6701030927835051,0.5876288659793815,0.35051546391752575
529,c30_noise0.1_rep29,0.1,0.711340206185567,0.6701030927835051,0.5257731958762887
530,c30_noise0.1_rep30,0.1,0.6907216494845361,0.6082474226804123,0.422680412371134
531,c30_noise0.1_rep31,0.1,0.5979381443298969,0.5257731958762887,0.31958762886597936
532,c30_noise0.1_rep32,0.1,0.8041237113402062,0.6907216494845361,0.5773195876288659
533,c30_noise0.1_rep33,0.1,0.7216494845360825,0.6701030927835051,0.4845360824742268
534,c30_noise0.1_rep34,0.1,0.6907216494845361,0.5876288659793815,0.4948453608247423
535,c30_noise0.1_rep35,0.1,0.5773195876288659,0.4948453608247423,0.38144329896907214
536,c30_noise0.1_rep36,0.1,0.5567010309278351,0.5154639175257731,0.422680412371134
537,c30_noise0.1_rep37,0.1,0.6082474226804123,0.5876288659793815,0.44329896907216493
538,c30_noise0.1_rep38,0.1,0.7010309278350515,0.6597938144329897,0.5051546391752577
539,c30_noise0.1_rep39,0.1,0.8969072164948454,0.8762886597938144,0.7835051546391752
540,c30_noise0.1_rep40,0.1,0.6185567010309279,0.5876288659793815,0.41237113402061853
541,c30_noise0.1_rep41,0.1,0.6288659793814433,0.5154639175257731,0.3402061855670103
542,c30_noise0.1_rep42,0.1,0.7628865979381443,0.6701030927835051,0.38144329896907214
543,c30_noise0.1_rep43,0.1,0.6494845360824743,0.5257731958762887,0.3711340206185567
544,c30_noise0.1_rep44,0.1,0.6391752577319587,0.5257731958762887,0.32989690721649484
545,c30_noise0.1_rep45,0.1,0.7938144329896907,0.6082474226804123,0.422680412371134
546,c30_noise0.1_rep46,0.1,0.8144329896907216,0.6804123711340206,0.5567010309278351
547,c30_noise0.1_rep47,0.1,0.6597938144329897,0.5876288659793815,0.28865979381443296
548,c30_noise0.1_rep48,0.1,0.7628865979381443,0.7216494845360825,0.5979381443298969
549,c30_noise0.1_rep49,0.1,0.5670103092783505,0.44329896907216493,0.35051546391752575
550,c30_noise0.1_rep50,0.1,0.6391752577319587,0.4948453608247423,0.28865979381443296
551,c30_noise0.1_rep51,0.1,0.5979381443298969,0.5360824742268041,0.4639175257731959
552,c30_noise0.1_rep52,0.1,0.4536082474226804,0.35051546391752575,0.27835051546391754
553,c30_noise0.1_rep53,0.1,0.7525773195876289,0.6494845360824743,0.5876288659793815
554,c30_noise0.1_rep54,0.1,0.6804123711340206,0.6597938144329897,0.4948453608247423
555,c30_noise0.1_rep55,0.1,0.6082474226804123,0.4845360824742268,0.28865979381443296
556,c30_noise0.1_rep56,0.1,0.7216494845360825,0.6185567010309279,0.4329896907216495
557,c30_noise0.1_rep57,0.1,0.6597938144329897,0.5979381443298969,0.4329896907216495
558,c30_noise0.1_rep58,0.1,0.8247422680412371,0.7010309278350515,0.5567010309278351
559,c30_noise0.1_rep59,0.1,0.6391752577319587,0.5154639175257731,0.35051546391752575
560,c30_noise0.1_rep60,0.1,0.6597938144329897,0.6288659793814433,0.4742268041237113
561,c30_noise0.1_rep61,0.1,0.5773195876288659,0.4742268041237113,0.36082474226804123
562,c30_noise0.1_rep62,0.1,0.6494845360824743,0.5773195876288659,0.4948453608247423
563,c30_noise0.1_rep63,0.1,0.7319587628865979,0.6185567010309279,0.4639175257731959
564,c30_noise0.1_rep64,0.1,0.6082474226804123,0.5154639175257731,0.41237113402061853
565,c30_noise0.1_rep65,0.1,0.7731958762886598,0.7319587628865979,0.6082474226804123
566,c30_noise0.1_rep66,0.1,0.7319587628865979,0.5773195876288659,0.3711340206185567
567,c30_noise0.1_rep67,0.1,0.6494845360824743,0.6288659793814433,0.3917525773195876
568,c30_noise0.1_rep68,0.1,0.7731958762886598,0.7010309278350515,0.5567010309278351
569,c30_noise0.1_rep69,0.1,0.6288659793814433,0.6082474226804123,0.38144329896907214
570,c30_noise0.1_rep70,0.1,0.7835051546391752,0.5979381443298969,0.4845360824742268
571,c30_noise0.1_rep71,0.1,0.6288659793814433,0.5567010309278351,0.3917525773195876
572,c30_noise0.1_rep72,0.1,0.6597938144329897,0.5463917525773195,0.27835051546391754
573,c30_noise0.1_rep73,0.1,0.7835051546391752,0.7938144329896907,0.6701030927835051
574,c30_noise0.1_rep74,0.1,0.7422680412371134,0.6494845360824743,0.4536082474226804
575,c30_noise0.1_rep75,0.1,0.7731958762886598,0.7216494845360825,0.6391752577319587
576,c30_noise0.1_rep76,0.1,0.6391752577319587,0.5257731958762887,0.3402061855670103
577,c30_noise0.1_rep77,0.1,0.6701030927835051,0.5670103092783505,0.4329896907216495
578,c30_noise0.1_rep78,0.1,0.7731958762886598,0.6701030927835051,0.4948453608247423
579,c30_noise0.1_rep79,0.1,0.6804123711340206,0.5876288659793815,0.422680412371134
580,c30_noise0.1_rep80,0.1,0.4845360824742268,0.4845360824742268,0.27835051546391754
581,c30_noise0.1_rep81,0.1,0.7319587628865979,0.6701030927835051,0.4948453608247423
582,c30_noise0.1_rep82,0.1,0.8247422680412371,0.7319587628865979,0.5876288659793815
583,c30_noise0.1_rep83,0.1,0.6391752577319587,0.5567010309278351,0.41237113402061853
584,c30_noise0.1_rep84,0.1,0.7731958762886598,0.6185567010309279,0.3402061855670103
585,c30_noise0.1_rep85,0.1,0.8041237113402062,0.7835051546391752,0.5773195876288659
586,c30_noise0.1_rep86,0.1,0.5979381443298969,0.4639175257731959,0.30927835051546393
587,c30_noise0.1_rep87,0.1,0.8144329896907216,0.711340206185567,0.4536082474226804
588,c30_noise0.1_rep88,0.1,0.8865979381443299,0.8556701030927835,0.7216494845360825
589,c30_noise0.1_rep89,0.1,0.4948453608247423,0.36082474226804123,0.23711340206185566
590,c30_noise0.1_rep90,0.1,0.6701030927835051,0.5773195876288659,0.4742268041237113
591,c30_noise0.1_rep91,0.1,0.845360824742268,0.7628865979381443,0.6391752577319587
592,c30_noise0.1_rep92,0.1,0.5670103092783505,0.5567010309278351,0.422680412371134
593,c30_noise0.1_rep93,0.1,0.7731958762886598,0.7216494845360825,0.6082474226804123
594,c30_noise0.1_rep94,0.1,0.8969072164948454,0.8969072164948454,0.7216494845360825
595,c30_noise0.1_rep95,0.1,0.6185567010309279,0.5154639175257731,0.3917525773195876
596,c30_noise0.1_rep96,0.1,0.7216494845360825,0.6391752577319587,0.4329896907216495
597,c30_noise0.1_rep97,0.1,0.6701030927835051,0.6597938144329897,0.38144329896907214
598,c30_noise0.1_rep98,0.1,0.7010309278350515,0.6185567010309279,0.3711340206185567
599,c30_noise0.1_rep99,0.1,0.7525773195876289,0.6907216494845361,0.4742268041237113
600,c30_noise0.12_rep0,0.12,0.7525773195876289,0.711340206185567,0.4948453608247423
601,c30_noise0.12_rep1,0.12,0.6907216494845361,0.6082474226804123,0.3711340206185567
602,c30_noise0.12_rep2,0.12,0.6082474226804123,0.5051546391752577,0.41237113402061853
603,c30_noise0.12_rep3,0.12,0.6185567010309279,0.5463917525773195,0.4845360824742268
604,c30_noise0.12_rep4,0.12,0.6288659793814433,0.5051546391752577,0.3402061855670103
605,c30_noise0.12_rep5,0.12,0.6391752577319587,0.5463917525773195,0.3711340206185567
606,c30_noise0.12_rep6,0.12,0.7216494845360825,0.6597938144329897,0.4742268041237113
607,c30_noise0.12_rep7,0.12,0.7525773195876289,0.711340206185567,0.6494845360824743
608,c30_noise0.12_rep8,0.12,0.6597938144329897,0.5876288659793815,0.44329896907216493
609,c30_noise0.12_rep9,0.12,0.7319587628865979,0.7010309278350515,0.4845360824742268
610,c30_noise0.12_rep10,0.12,0.8556701030927835,0.865979381443299,0.7731958762886598
611,c30_noise0.12_rep11,0.12,0.6804123711340206,0.6391752577319587,0.4948453608247423
612,c30_noise0.12_rep12,0.12,0.5051546391752577,0.4020618556701031,0.30927835051546393
613,c30_noise0.12_rep13,0.12,0.8247422680412371,0.7938144329896907,0.6804123711340206
614,c30_noise0.12_rep14,0.12,0.711340206185567,0.5876288659793815,0.4329896907216495
615,c30_noise0.12_rep15,0.12,0.5876288659793815,0.4948453608247423,0.4020618556701031
616,c30_noise0.12_rep16,0.12,0.8144329896907216,0.7938144329896907,0.6494845360824743
617,c30_noise0.12_rep17,0.12,0.6494845360824743,0.5257731958762887,0.41237113402061853
618,c30_noise0.12_rep18,0.12,0.7628865979381443,0.6494845360824743,0.32989690721649484
619,c30_noise0.12_rep19,0.12,0.8144329896907216,0.6907216494845361,0.5979381443298969
620,c30_noise0.12_rep20,0.12,0.5360824742268041,0.422680412371134,0.29896907216494845
621,c30_noise0.12_rep21,0.12,0.5257731958762887,0.38144329896907214,0.3402061855670103
622,c30_noise0.12_rep22,0.12,0.8556701030927835,0.7938144329896907,0.7010309278350515
623,c30_noise0.12_rep23,0.12,0.7938144329896907,0.6701030927835051,0.5051546391752577
624,c30_noise0.12_rep24,0.12,0.6494845360824743,0.4948453608247423,0.41237113402061853
625,c30_noise0.12_rep25,0.12,0.8762886597938144,0.8041237113402062,0.6185567010309279
626,c30_noise0.12_rep26,0.12,0.5463917525773195,0.4639175257731959,0.4329896907216495
627,c30_noise0.12_rep27,0.12,0.8041237113402062,0.7938144329896907,0.7216494845360825
628,c30_noise0.12_rep28,0.12,0.7010309278350515,0.6082474226804123,0.4845360824742268
629,c30_noise0.12_rep29,0.12,0.7216494845360825,0.6494845360824743,0.5773195876288659
630,c30_noise0.12_rep30,0.12,0.7216494845360825,0.7010309278350515,0.4536082474226804
631,c30_noise0.12_rep31,0.12,0.6804123711340206,0.5876288659793815,0.41237113402061853
632,c30_noise0.12_rep32,0.12,0.845360824742268,0.8041237113402062,0.6494845360824743
633,c30_noise0.12_rep33,0.12,0.7319587628865979,0.6804123711340206,0.4329896907216495
634,c30_noise0.12_rep34,0.12,0.7938144329896907,0.7010309278350515,0.6082474226804123
635,c30_noise0.12_rep35,0.12,0.6494845360824743,0.5463917525773195,0.44329896907216493
636,c30_noise0.12_rep36,0.12,0.6082474226804123,0.5670103092783505,0.4536082474226804
637,c30_noise0.12_rep37,0.12,0.6391752577319587,0.5876288659793815,0.44329896907216493
638,c30_noise0.12_rep38,0.12,0.7731958762886598,0.6391752577319587,0.5360824742268041
639,c30_noise0.12_rep39,0.12,0.9175257731958762,0.8969072164948454,0.8247422680412371
640,c30_noise0.12_rep40,0.12,0.7319587628865979,0.5670103092783505,0.4845360824742268
641,c30_noise0.12_rep41,0.12,0.5773195876288659,0.4742268041237113,0.36082474226804123
642,c30_noise0.12_rep42,0.12,0.7938144329896907,0.7525773195876289,0.5257731958762887
643,c30_noise0.12_rep43,0.12,0.6082474226804123,0.6288659793814433,0.422680412371134
644,c30_noise0.12_rep44,0.12,0.7422680412371134,0.5670103092783505,0.4948453608247423
645,c30_noise0.12_rep45,0.12,0.7628865979381443,0.5773195876288659,0.5051546391752577
646,c30_noise0.12_rep46,0.12,0.8350515463917526,0.7422680412371134,0.5670103092783505
647,c30_noise0.12_rep47,0.12,0.7319587628865979,0.6804123711340206,0.422680412371134
648,c30_noise0.12_rep48,0.12,0.8144329896907216,0.7938144329896907,0.6494845360824743
649,c30_noise0.12_rep49,0.12,0.6391752577319587,0.5360824742268041,0.3917525773195876
650,c30_noise0.12_rep50,0.12,0.6288659793814433,0.5051546391752577,0.44329896907216493
651,c30_noise0.12_rep51,0.12,0.6494845360824743,0.5257731958762887,0.4020618556701031
652,c30_noise0.12_rep52,0.12,0.4845360824742268,0.38144329896907214,0.21649484536082475
653,c30_noise0.12_rep53,0.12,0.7835051546391752,0.7216494845360825,0.5979381443298969
654,c30_noise0.12_rep54,0.12,0.7216494845360825,0.6701030927835051,0.4536082474226804
655,c30_noise0.12_rep55,0.12,0.6804123711340206,0.5257731958762887,0.3402061855670103
656,c30_noise0.12_rep56,0.12,0.6701030927835051,0.5773195876288659,0.4639175257731959
657,c30_noise0.12_rep57,0.12,0.7422680412371134,0.6494845360824743,0.4020618556701031
658,c30_noise0.12_rep58,0.12,0.8041237113402062,0.7422680412371134,0.6288659793814433
659,c30_noise0.12_rep59,0.12,0.6597938144329897,0.5463917525773195,0.3711340206185567
660,c30_noise0.12_rep60,0.12,0.8041237113402062,0.7731958762886598,0.6804123711340206
661,c30_noise0.12_rep61,0.12,0.7010309278350515,0.6185567010309279,0.41237113402061853
662,c30_noise0.12_rep62,0.12,0.7010309278350515,0.5773195876288659,0.44329896907216493
663,c30_noise0.12_rep63,0.12,0.8041237113402062,0.6804123711340206,0.5463917525773195
664,c30_noise0.12_rep64,0.12,0.6082474226804123,0.5463917525773195,0.4742268041237113
665,c30_noise0.12_rep65,0.12,0.8144329896907216,0.7216494845360825,0.5773195876288659
666,c30_noise0.12_rep66,0.12,0.7731958762886598,0.7010309278350515,0.5567010309278351
667,c30_noise0.12_rep67,0.12,0.6701030927835051,0.6288659793814433,0.41237113402061853
668,c30_noise0.12_rep68,0.12,0.8247422680412371,0.7835051546391752,0.6907216494845361
669,c30_noise0.12_rep69,0.12,0.6185567010309279,0.5567010309278351,0.44329896907216493
670,c30_noise0.12_rep70,0.12,0.7835051546391752,0.6804123711340206,0.5257731958762887
671,c30_noise0.12_rep71,0.12,0.7525773195876289,0.6185567010309279,0.41237113402061853
672,c30_noise0.12_rep72,0.12,0.6597938144329897,0.5154639175257731,0.31958762886597936
673,c30_noise0.12_rep73,0.12,0.8144329896907216,0.7628865979381443,0.7525773195876289
674,c30_noise0.12_rep74,0.12,0.711340206185567,0.711340206185567,0.5979381443298969
675,c30_noise0.12_rep75,0.12,0.7938144329896907,0.7010309278350515,0.6804123711340206
676,c30_noise0.12_rep76,0.12,0.6288659793814433,0.5670103092783505,0.3711340206185567
677,c30_noise0.12_rep77,0.12,0.6907216494845361,0.5567010309278351,0.3917525773195876
678,c30_noise0.12_rep78,0.12,0.7938144329896907,0.711340206185567,0.4742268041237113
679,c30_noise0.12_rep79,0.12,0.7628865979381443,0.6494845360824743,0.5154639175257731
680,c30_noise0.12_rep80,0.12,0.5876288659793815,0.4742268041237113,0.28865979381443296
681,c30_noise0.12_rep81,0.12,0.7628865979381443,0.6804123711340206,0.5257731958762887
682,c30_noise0.12_rep82,0.12,0.7835051546391752,0.711340206185567,0.6185567010309279
683,c30_noise0.12_rep83,0.12,0.6804123711340206,0.6288659793814433,0.4639175257731959
684,c30_noise0.12_rep84,0.12,0.7525773195876289,0.6288659793814433,0.422680412371134
685,c30_noise0.12_rep85,0.12,0.8144329896907216,0.7628865979381443,0.7216494845360825
686,c30_noise0.12_rep86,0.12,0.5670103092783505,0.5463917525773195,0.30927835051546393
687,c30_noise0.12_rep87,0.12,0.8041237113402062,0.7938144329896907,0.5257731958762887
688,c30_noise0.12_rep88,0.12,0.9072164948453608,0.865979381443299,0.865979381443299
689,c30_noise0.12_rep89,0.12,0.5773195876288659,0.5154639175257731,0.24742268041237114
690,c30_noise0.12_rep90,0.12,0.711340206185567,0.5567010309278351,0.4742268041237113
691,c30_noise0.12_rep91,0.12,0.8350515463917526,0.8144329896907216,0.711340206185567
692,c30_noise0.12_rep92,0.12,0.6907216494845361,0.5773195876288659,0.5154639175257731
693,c30_noise0.12_rep93,0.12,0.8350515463917526,0.7835051546391752,0.6907216494845361
694,c30_noise0.12_rep94,0.12,0.9072164948453608,0.865979381443299,0.845360824742268
695,c30_noise0.12_rep95,0.12,0.6701030927835051,0.6082474226804123,0.4020618556701031
696,c30_noise0.12_rep96,0.12,0.7010309278350515,0.6907216494845361,0.5051546391752577
697,c30_noise0.12_rep97,0.12,0.7010309278350515,0.6597938144329897,0.4536082474226804
698,c30_noise0.12_rep98,0.12,0.7216494845360825,0.7216494845360825,0.5979381443298969
699,c30_noise0.12_rep99,0.12,0.7835051546391752,0.6907216494845361,0.4742268041237113
