cell_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
colony-21810,-1,-1,-1,5,0,5,-1,-1,-1,8,0,0,0,5,3,0,2,8,0,0,6,8,3,0,0,0,1,0,0,1,8,7,8,0,0,1,7,0,4,-1,-1,-1,0,0,8,8,0,0
colony-21811,4,0,5,5,0,5,-1,-1,-1,8,0,0,0,5,3,-1,-1,-1,0,0,6,8,3,0,-1,-1,-1,0,0,1,8,7,8,0,0,1,7,0,5,4,0,8,0,8,8,8,0,1
colony-21812,8,2,0,-1,-1,-1,0,1,8,3,3,1,6,6,5,2,8,3,0,5,2,1,8,2,3,8,5,4,0,0,8,2,7,-1,-1,-1,7,3,8,4,0,8,1,5,8,0,5,0
colony-21813,0,0,1,5,2,0,0,0,0,1,0,2,3,0,5,-1,-1,-1,7,0,1,0,0,5,0,0,6,-1,-1,-1,8,0,0,0,0,0,7,0,6,8,0,1,1,5,8,0,5,0
colony-21814,0,0,1,-1,-1,-1,0,0,0,-1,-1,-1,8,0,5,2,6,3,0,0,0,0,0,0,0,1,3,8,0,0,8,5,8,8,0,0,7,0,0,-1,-1,-1,1,5,8,-1,-1,-1
colony-21815,4,0,5,-1,-1,-1,8,0,0,8,3,0,0,0,0,-1,-1,-1,0,0,6,8,3,1,-1,-1,-1,3,3,1,-1,-1,-1,0,3,1,7,0,7,4,8,8,1,5,8,8,0,0
colony-21816,4,0,5,-1,-1,-1,8,3,8,-1,-1,-1,7,0,0,-1,-1,-1,0,0,6,8,3,0,0,0,1,0,4,1,8,3,8,0,0,1,7,0,1,4,5,5,2,6,8,8,8,0
colony-21818,4,0,5,5,0,5,8,7,0,8,0,0,-1,-1,-1,0,2,8,0,0,6,8,3,1,-1,-1,-1,-1,-1,-1,8,8,8,0,0,1,-1,-1,-1,-1,-1,-1,8,8,8,8,0,0
colony-21819,0,2,5,5,4,5,1,0,5,3,0,1,-1,-1,-1,0,2,8,-1,-1,-1,8,3,0,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,2,8,3,8,0,0,0
colony-21820,4,0,5,-1,-1,-1,8,3,8,-1,-1,-1,0,0,8,0,2,8,0,8,6,8,3,0,0,0,1,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,8,8,8,0
colony-21821,4,5,5,5,0,5,8,0,0,3,0,1,2,4,1,0,2,8,8,8,6,8,3,0,3,3,1,4,8,1,8,7,8,0,0,0,7,0,0,-1,-1,-1,0,8,8,0,0,0
colony-21826,4,0,8,-1,-1,-1,8,3,8,8,0,5,8,0,0,0,2,8,0,8,6,8,3,0,0,0,1,3,8,1,8,3,8,0,0,1,7,7,1,4,8,5,6,0,8,8,8,0
colony-21827,0,0,0,5,2,0,-1,-1,-1,-1,-1,-1,0,8,5,2,8,3,0,0,1,0,0,5,-1,-1,-1,0,0,5,8,0,0,0,5,0,7,0,6,0,0,1,1,5,8,0,5,0
colony-21829,4,0,5,-1,-1,-1,8,3,8,8,4,0,7,0,0,0,2,8,0,0,6,8,3,0,0,0,1,0,0,1,8,3,8,-1,-1,-1,7,0,1,4,0,5,2,0,8,8,8,0
colony-21831,8,8,1,-1,-1,-1,0,0,0,2,3,3,8,7,5,2,4,3,-1,-1,-1,1,0,0,3,8,5,4,3,2,8,4,7,6,0,5,-1,-1,-1,3,2,5,1,5,8,0,5,0
colony-21832,0,2,5,5,4,5,0,0,0,3,0,0,8,5,1,3,2,8,8,8,6,8,3,0,3,3,1,0,0,1,8,3,0,0,0,0,7,4,5,4,2,8,8,1,8,0,0,0
colony-21833,0,4,5,-1,-1,-1,6,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,8,6,8,3,2,3,5,1,0,2,1,8,3,3,0,8,0,7,4,5,4,0,2,8,2,8,0,8,0
colony-21835,4,4,5,5,0,5,8,3,8,8,0,5,0,2,3,0,2,8,-1,-1,-1,8,3,2,0,0,1,3,8,1,8,4,7,0,2,1,-1,-1,-1,4,8,5,6,5,8,0,5,0
colony-21836,4,0,5,5,0,5,8,0,0,-1,-1,-1,0,0,0,0,2,8,3,0,6,-1,-1,-1,-1,-1,-1,3,3,1,8,7,8,-1,-1,-1,-1,-1,-1,4,8,8,1,5,8,8,0,0
colony-21837,8,8,1,5,4,7,-1,-1,-1,8,3,3,8,7,5,2,4,3,0,0,0,-1,-1,-1,3,0,5,-1,-1,-1,8,4,7,-1,-1,-1,-1,-1,-1,4,7,8,1,5,8,-1,-1,-1
colony-21838,8,8,5,5,0,5,0,4,0,0,2,0,1,5,8,-1,-1,-1,8,8,6,8,3,0,3,4,1,3,7,1,-1,-1,-1,7,6,5,7,4,0,4,0,2,5,2,8,0,0,0
colony-21839,4,0,5,5,0,5,8,3,8,8,0,5,0,0,0,-1,-1,-1,-1,-1,-1,8,3,0,0,3,1,-1,-1,-1,-1,-1,-1,1,2,1,-1,-1,-1,4,8,5,6,4,8,8,8,0
colony-21840,4,0,5,5,0,5,8,3,8,8,0,5,0,0,0,-1,-1,-1,0,8,6,8,3,0,3,0,1,3,8,1,8,3,8,-1,-1,-1,7,7,1,4,8,5,6,0,8,8,8,0
colony-21841,8,2,5,-1,-1,-1,-1,-1,-1,3,0,0,1,0,8,0,2,8,8,8,6,-1,-1,-1,-1,-1,-1,3,7,1,-1,-1,-1,7,6,5,7,4,0,4,0,2,0,2,8,0,0,0
colony-21842,4,0,5,5,8,5,8,3,8,8,0,0,7,5,1,-1,-1,-1,0,0,6,8,3,0,0,0,1,0,0,1,-1,-1,-1,0,0,1,7,0,1,7,0,5,2,0,8,8,8,0
colony-21844,0,0,5,5,5,5,0,0,0,-1,-1,-1,0,8,8,-1,-1,-1,8,8,6,-1,-1,-1,3,4,1,3,7,1,-1,-1,-1,-1,-1,-1,7,4,3,4,7,2,0,2,8,8,0,0
colony-21846,-1,-1,-1,5,0,5,0,0,2,0,0,0,2,4,0,-1,-1,-1,8,8,6,8,3,5,1,3,8,0,0,1,-1,-1,-1,0,0,0,7,4,5,4,0,2,8,8,8,0,0,0
colony-21848,0,2,0,-1,-1,-1,7,0,0,4,2,5,0,0,5,2,0,3,0,0,1,0,0,5,0,0,0,-1,-1,-1,8,0,1,0,5,2,7,0,6,0,8,1,1,5,8,0,5,0
colony-21849,0,4,5,5,0,5,6,0,0,-1,-1,-1,2,2,5,0,2,8,8,8,6,8,3,2,3,0,1,0,2,1,8,3,3,-1,-1,-1,7,4,5,4,0,2,8,2,8,0,8,0
colony-21850,8,8,5,5,0,5,0,4,0,3,8,8,7,0,8,0,2,8,8,8,6,-1,-1,-1,3,4,1,-1,-1,-1,8,5,1,0,7,5,7,4,0,4,0,2,0,2,8,0,0,0
colony-21851,8,8,5,5,0,5,-1,-1,-1,0,2,0,1,5,8,8,8,6,8,8,6,8,3,0,-1,-1,-1,3,7,1,8,4,0,-1,-1,-1,7,4,0,4,0,2,5,2,8,0,0,0
colony-21852,-1,-1,-1,-1,-1,-1,8,2,0,1,0,2,0,0,5,-1,-1,-1,0,6,1,1,0,0,0,0,6,-1,-1,-1,-1,-1,-1,0,0,0,7,0,6,-1,-1,-1,1,5,8,0,5,0
colony-21853,4,0,5,5,0,5,8,3,8,8,0,0,7,0,0,0,2,8,0,0,6,8,3,0,0,0,1,0,0,1,8,3,8,0,0,1,7,0,1,4,5,5,2,6,8,8,8,0
colony-21854,4,4,5,5,0,5,8,3,8,8,0,5,0,8,0,0,2,8,0,0,6,8,3,2,0,0,1,3,8,1,8,3,8,-1,-1,-1,7,7,1,4,8,5,6,8,8,8,8,0
colony-21856,4,0,5,5,0,5,8,0,2,8,0,0,0,5,0,0,2,8,3,0,6,8,3,0,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,8,1,5,8,8,1,0
colony-21857,4,0,5,5,0,5,-1,-1,-1,8,0,1,3,4,5,0,2,8,0,0,6,8,3,0,1,7,1,0,0,1,8,0,8,0,0,1,7,0,2,-1,-1,-1,8,8,8,-1,-1,-1
colony-21859,4,0,5,-1,-1,-1,8,3,8,8,4,0,1,0,8,0,2,8,0,0,6,8,3,0,0,5,1,0,8,1,8,3,8,-1,-1,-1,7,7,1,4,8,5,6,8,8,8,8,0
colony-21861,-1,-1,-1,-1,-1,-1,8,3,8,8,4,8,1,5,0,0,2,8,6,0,6,8,3,1,-1,-1,-1,0,8,1,8,3,8,-1,-1,-1,-1,-1,-1,4,8,5,6,0,8,-1,-1,-1
colony-21862,8,0,5,5,0,5,0,4,0,3,1,0,3,8,8,0,2,8,8,8,6,8,3,3,-1,-1,-1,3,7,1,8,7,5,3,7,5,7,4,1,-1,-1,-1,0,2,8,0,0,0
colony-21863,0,2,0,5,2,0,7,0,0,0,2,5,0,0,5,2,7,3,0,0,1,0,0,5,0,0,0,0,0,5,-1,-1,-1,0,5,2,7,7,6,0,8,1,1,5,8,0,5,0
colony-21866,0,4,5,-1,-1,-1,0,0,0,8,0,0,2,5,5,0,2,8,8,8,6,-1,-1,-1,3,0,1,0,2,1,8,3,3,0,0,3,7,4,5,4,0,2,8,2,8,0,8,0
colony-21867,0,0,1,5,0,1,-1,-1,-1,0,0,0,0,7,5,2,0,3,0,3,1,0,0,0,0,0,3,0,4,0,8,0,0,2,0,0,7,7,1,8,7,1,1,5,8,0,5,0
colony-21868,-1,-1,-1,5,0,5,8,3,8,8,4,0,7,0,0,0,2,8,-1,-1,-1,8,3,0,0,0,1,-1,-1,-1,-1,-1,-1,0,0,1,7,0,1,-1,-1,-1,2,0,8,8,8,0
colony-21870,0,0,0,-1,-1,-1,0,0,0,1,0,0,6,0,5,-1,-1,-1,1,0,1,1,0,5,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,6,-1,-1,-1,1,5,8,0,5,0
colony-21871,-1,-1,-1,5,2,0,1,0,0,-1,-1,-1,0,0,5,-1,-1,-1,0,0,1,0,0,5,0,0,6,0,0,0,8,0,3,0,0,0,7,0,6,0,0,1,1,5,8,0,5,0
colony-21872,4,0,5,5,0,5,8,4,8,8,1,2,8,0,8,0,2,8,-1,-1,-1,8,3,0,-1,-1,-1,-1,-1,-1,8,4,8,0,0,1,7,0,0,4,0,3,0,0,8,8,0,0
colony-21873,5,0,0,5,0,5,-1,-1,-1,8,0,0,6,6,5,2,0,3,0,0,6,0,0,5,0,0,1,0,0,0,-1,-1,-1,0,0,1,7,0,0,4,2,8,0,8,8,0,5,0
colony-21875,0,0,5,5,0,5,0,0,7,0,8,0,2,0,8,4,2,8,8,8,6,8,3,5,3,1,1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,3,2,8,2,8,8,0,5
colony-21877,4,0,5,5,0,5,8,4,8,8,1,2,8,0,5,0,2,8,0,0,6,8,3,0,3,0,1,0,8,1,-1,-1,-1,0,0,1,7,0,6,4,8,3,3,7,8,8,0,0
colony-21878,3,0,1,5,2,0,7,0,0,-1,-1,-1,3,5,5,2,3,3,0,0,1,0,0,5,0,0,8,0,0,5,8,0,0,0,0,0,7,0,6,0,5,1,1,5,8,0,5,0
colony-21881,-1,-1,-1,-1,-1,-1,0,0,5,0,0,0,0,7,5,2,8,3,0,3,1,0,0,5,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,1,0,7,1,1,5,8,-1,-1,-1
colony-21882,0,2,1,-1,-1,-1,6,0,0,1,0,0,3,0,5,-1,-1,-1,0,0,1,0,0,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,6,0,0,1,-1,-1,-1,0,5,0
colony-21883,0,4,5,-1,-1,-1,6,0,0,0,0,8,2,0,5,0,2,8,8,8,6,8,3,2,3,0,1,0,2,1,8,3,3,0,0,8,7,4,5,-1,-1,-1,8,2,8,0,8,0
colony-21884,4,7,5,-1,-1,-1,8,3,8,8,0,5,3,0,4,0,2,8,-1,-1,-1,8,3,0,1,0,1,3,8,1,8,3,8,0,0,1,7,7,1,4,8,5,6,8,8,8,8,0
colony-21886,0,0,0,5,2,0,0,0,0,1,0,0,6,0,5,2,5,3,1,0,1,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,5,8,0,5,0
colony-21887,7,2,5,-1,-1,-1,0,0,5,0,0,0,-1,-1,-1,1,2,8,8,8,6,8,3,0,-1,-1,-1,0,0,1,8,3,1,-1,-1,-1,7,4,5,-1,-1,-1,8,1,8,0,0,0
colony-21888,4,0,5,5,0,5,8,4,8,8,1,2,8,0,3,0,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,1,8,4,8,0,0,1,7,0,3,4,0,3,3,0,8,8,0,0
colony-21891,8,0,5,5,0,5,0,4,0,3,2,0,1,5,8,0,2,8,8,8,6,8,3,0,3,4,1,3,7,1,-1,-1,-1,7,6,5,-1,-1,-1,4,0,2,8,8,8,0,0,4
colony-21892,4,0,5,-1,-1,-1,8,3,0,8,0,0,0,4,6,0,2,8,-1,-1,-1,8,3,0,3,2,1,1,2,1,-1,-1,-1,0,0,1,7,0,1,-1,-1,-1,0,0,8,8,8,0
colony-21896,8,0,1,-1,-1,-1,6,0,0,1,0,0,3,0,5,2,0,3,0,0,1,5,0,5,3,0,8,4,8,0,8,5,8,-1,-1,-1,7,0,6,0,0,1,1,5,8,0,5,0
colony-21899,-1,-1,-1,-1,-1,-1,8,0,0,8,0,0,0,5,0,0,2,8,0,0,6,8,3,0,0,0,1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,4,0,8,-1,-1,-1,8,0,0
colony-21901,-1,-1,-1,-1,-1,-1,1,2,7,1,0,0,5,6,5,2,5,3,0,0,0,1,6,0,0,0,6,0,0,0,8,0,0,0,0,0,-1,-1,-1,0,0,1,1,5,8,0,5,0
colony-21904,-1,-1,-1,-1,-1,-1,8,5,0,-1,-1,-1,0,0,0,8,2,8,8,8,6,8,3,8,3,0,1,2,8,1,-1,-1,-1,-1,-1,-1,7,4,0,4,7,2,-1,-1,-1,0,2,0
colony-21917,4,2,5,-1,-1,-1,8,0,0,8,0,5,0,2,0,0,2,1,0,0,6,-1,-1,-1,0,0,1,3,8,1,-1,-1,-1,0,0,1,7,7,1,4,8,5,6,5,8,8,0,0
colony-21919,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,6,0,5,-1,-1,-1,2,5,8,-1,-1,-1,0,0,6,0,0,0,-1,-1,-1,0,0,0,7,0,6,0,0,1,1,5,8,0,5,0
colony-21920,0,0,5,5,0,5,8,0,0,8,0,0,0,8,0,3,2,8,0,0,6,8,3,1,-1,-1,-1,0,2,1,8,7,8,-1,-1,-1,-1,-1,-1,4,0,8,3,2,8,8,0,0
colony-21924,0,0,0,-1,-1,-1,-1,-1,-1,5,0,0,6,0,5,2,5,3,1,0,1,0,0,5,0,0,6,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,5,8,0,5,0
colony-21928,4,4,5,-1,-1,-1,8,0,1,8,0,7,-1,-1,-1,0,2,8,-1,-1,-1,8,3,0,-1,-1,-1,-1,-1,-1,8,7,8,0,8,1,7,0,0,4,0,8,1,0,8,8,2,3
colony-21930,-1,-1,-1,-1,-1,-1,8,0,0,8,0,5,6,0,2,0,2,8,0,0,6,8,3,0,0,0,1,3,3,1,8,7,8,-1,-1,-1,-1,-1,-1,4,8,8,1,5,8,8,0,0
colony-21933,4,0,5,5,0,5,8,3,2,8,0,1,0,4,5,3,2,8,0,0,6,8,3,0,1,0,1,0,0,1,8,0,8,0,0,1,-1,-1,-1,4,0,3,8,8,8,8,1,0
colony-21934,4,0,5,-1,-1,-1,8,3,8,8,0,5,0,0,0,-1,-1,-1,8,0,6,8,3,0,5,7,1,-1,-1,-1,8,3,8,-1,-1,-1,7,7,1,4,8,5,6,4,8,8,8,0
colony-21935,-1,-1,-1,5,0,5,-1,-1,-1,8,0,8,0,5,5,-1,-1,-1,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,1,7,0,5,4,4,3,8,8,8,8,0,0
colony-21936,8,8,0,5,8,1,0,4,0,1,0,0,-1,-1,-1,8,0,3,-1,-1,-1,0,0,5,3,8,5,-1,-1,-1,8,4,0,3,4,5,7,7,0,0,0,1,1,5,8,-1,-1,-1
colony-21938,-1,-1,-1,-1,-1,-1,0,0,0,1,3,8,-1,-1,-1,0,2,8,8,8,6,8,3,8,3,7,1,0,7,1,-1,-1,-1,-1,-1,-1,7,4,8,-1,-1,-1,3,2,8,0,0,0
colony-21940,-1,-1,-1,5,2,0,7,0,2,0,0,0,0,8,5,2,0,3,-1,-1,-1,0,0,5,-1,-1,-1,0,0,5,8,0,0,0,5,0,7,0,6,0,0,1,-1,-1,-1,-1,-1,-1
colony-21942,8,2,5,-1,-1,-1,0,4,0,3,0,0,1,0,0,-1,-1,-1,8,8,6,8,3,0,7,6,1,3,7,1,8,2,1,7,6,5,7,4,0,4,0,2,0,2,8,0,0,0
colony-21946,4,0,5,5,0,5,8,3,8,8,4,0,1,0,0,0,2,8,6,0,6,8,3,1,0,0,1,0,8,1,8,3,8,8,0,1,7,3,5,4,8,5,6,0,8,8,8,0
colony-21948,4,8,5,-1,-1,-1,0,0,2,1,3,8,3,1,5,0,2,8,8,8,6,8,3,0,3,8,5,-1,-1,-1,8,4,1,-1,-1,-1,7,2,0,4,8,2,3,2,8,0,0,0
colony-21949,8,8,1,-1,-1,-1,6,0,0,1,4,0,3,0,5,-1,-1,-1,0,0,1,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,7,0,6,8,0,1,1,5,8,0,5,0
colony-21950,-1,-1,-1,-1,-1,-1,8,0,0,8,0,0,0,5,0,0,2,8,0,0,6,8,3,0,0,0,1,0,2,1,8,7,8,-1,-1,-1,7,0,0,4,0,8,8,8,8,8,0,0
colony-21952,8,0,5,-1,-1,-1,-1,-1,-1,3,0,0,0,5,8,-1,-1,-1,8,8,6,8,3,3,3,4,1,3,7,1,8,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,8,0,0,0
colony-21954,-1,-1,-1,5,0,5,-1,-1,-1,8,4,0,-1,-1,-1,0,2,8,-1,-1,-1,8,3,1,-1,-1,-1,0,8,1,-1,-1,-1,8,0,1,7,7,1,4,8,5,6,0,8,8,8,0
colony-21965,4,0,5,5,0,5,8,4,8,8,0,0,0,0,6,0,2,8,3,0,6,8,3,0,0,0,1,6,2,1,8,3,8,0,2,1,7,0,1,4,0,0,3,5,8,8,8,0
colony-21970,0,8,0,5,2,0,0,0,0,1,5,0,6,0,2,2,5,3,1,0,1,0,0,5,-1,-1,-1,0,0,2,8,0,0,-1,-1,-1,7,0,6,0,0,1,1,5,8,0,5,0
colony-21971,4,0,5,5,2,0,8,3,8,8,4,0,1,0,0,6,2,8,0,0,6,8,3,0,-1,-1,-1,0,8,1,8,3,8,0,0,1,7,7,1,4,8,5,6,0,8,-1,-1,-1
colony-21974,0,2,5,-1,-1,-1,-1,-1,-1,3,0,0,2,5,1,-1,-1,-1,8,8,6,8,3,0,3,3,1,0,0,1,-1,-1,-1,0,0,2,7,4,5,4,0,2,8,0,8,-1,-1,-1
colony-21978,0,0,5,5,2,5,3,2,8,0,8,0,2,0,8,4,2,8,8,8,6,8,3,5,-1,-1,-1,4,6,1,8,3,3,3,3,1,-1,-1,-1,4,3,2,8,2,8,8,0,5
colony-21989,0,7,0,-1,-1,-1,0,4,0,3,0,3,-1,-1,-1,0,5,5,-1,-1,-1,8,3,3,3,4,1,0,0,5,8,0,0,3,6,5,7,4,5,4,0,2,0,2,8,0,5,0
colony-21992,5,0,0,-1,-1,-1,0,0,3,0,0,3,6,6,5,-1,-1,-1,0,0,1,0,0,5,-1,-1,-1,0,0,0,8,0,0,-1,-1,-1,7,0,6,0,0,1,1,5,8,-1,-1,-1
colony-21995,8,8,0,5,2,5,0,4,5,-1,-1,-1,-1,-1,-1,8,4,3,8,8,6,1,0,0,3,4,1,3,7,1,8,4,6,-1,-1,-1,-1,-1,-1,4,0,2,1,5,8,0,0,0
colony-21998,0,0,0,5,2,0,7,0,0,0,0,0,0,8,5,2,3,3,0,0,1,0,0,5,0,5,0,0,0,5,8,0,0,0,5,0,7,0,6,0,0,1,1,5,8,0,5,0
colony-21999,4,0,5,-1,-1,-1,8,0,0,8,0,0,8,0,8,0,2,8,0,0,6,8,3,0,-1,-1,-1,0,0,1,8,4,8,0,0,1,7,0,0,4,0,3,4,0,8,-1,-1,-1
colony-22000,0,0,1,-1,-1,-1,6,0,0,-1,-1,-1,3,0,5,2,0,3,0,0,1,0,0,5,0,0,8,0,0,1,8,3,0,-1,-1,-1,7,4,5,4,0,2,1,5,8,-1,-1,-1
colony-22001,0,0,0,5,2,0,0,0,0,1,0,0,-1,-1,-1,8,8,6,1,0,1,0,2,5,5,0,6,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,8,0,5,0
colony-22004,1,8,5,-1,-1,-1,8,0,0,0,0,0,1,0,6,8,8,6,8,8,6,8,3,8,3,0,1,0,0,1,8,0,0,1,4,5,7,4,3,-1,-1,-1,3,2,8,-1,-1,-1
colony-22005,0,0,1,5,2,0,6,7,0,1,4,0,3,0,5,-1,-1,-1,0,0,1,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,7,2,6,0,0,1,1,5,8,0,5,0
colony-22010,4,2,5,5,0,5,-1,-1,-1,-1,-1,-1,0,5,0,0,2,8,-1,-1,-1,-1,-1,-1,0,0,1,4,0,1,8,7,8,-1,-1,-1,7,0,0,-1,-1,-1,4,8,8,8,0,0
colony-22012,4,0,5,5,8,5,0,0,0,0,8,5,6,0,5,-1,-1,-1,8,8,6,8,3,5,3,5,1,0,8,1,8,3,3,-1,-1,-1,7,4,5,4,8,2,8,2,8,0,0,0
colony-22013,-1,-1,-1,5,0,5,8,3,8,8,0,0,-1,-1,-1,2,2,1,0,0,6,-1,-1,-1,-1,-1,-1,0,0,1,8,3,8,-1,-1,-1,-1,-1,-1,4,5,5,0,2,8,8,8,0
colony-22014,-1,-1,-1,5,2,0,7,0,0,0,0,0,1,8,5,-1,-1,-1,0,0,1,0,0,5,4,0,0,0,0,5,-1,-1,-1,0,5,5,7,0,6,0,0,1,1,5,8,0,5,0
colony-22015,7,2,5,-1,-1,-1,8,0,5,0,0,8,2,0,3,-1,-1,-1,8,8,6,8,3,0,3,3,1,0,0,1,8,3,1,0,3,0,7,4,5,4,0,2,8,1,8,0,0,0
colony-22016,4,0,5,-1,-1,-1,8,3,8,-1,-1,-1,-1,-1,-1,0,2,8,0,0,6,8,3,0,-1,-1,-1,0,0,1,8,3,8,0,0,1,7,0,1,4,0,5,2,4,8,-1,-1,-1
colony-22017,1,2,5,5,2,0,0,0,0,0,0,0,6,0,5,2,5,3,1,5,1,0,0,5,5,0,6,-1,-1,-1,8,0,0,0,0,0,7,0,6,-1,-1,-1,1,5,8,0,5,0
colony-22020,0,0,1,-1,-1,-1,6,0,0,1,4,0,3,0,5,8,0,0,0,0,1,0,0,5,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,7,2,6,0,0,1,1,5,8,0,5,0
colony-22021,-1,-1,-1,5,8,5,0,0,0,0,8,5,2,0,0,4,2,8,8,8,6,8,3,5,-1,-1,-1,0,0,1,8,3,3,0,0,0,-1,-1,-1,4,8,2,8,2,8,8,0,5
colony-22024,0,0,1,5,2,5,6,0,0,1,0,0,3,0,5,2,0,3,0,0,1,0,0,5,0,0,0,0,0,0,8,0,0,0,0,7,7,0,6,5,0,1,1,5,8,0,5,0
colony-22025,4,0,5,5,0,5,8,0,2,-1,-1,-1,3,4,5,0,2,8,0,0,6,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,7,0,2,4,0,3,8,8,8,-1,-1,-1
colony-22027,4,0,5,-1,-1,-1,-1,-1,-1,8,0,0,7,8,3,-1,-1,-1,0,0,6,8,3,0,3,0,1,0,0,1,8,3,8,3,0,1,7,0,1,-1,-1,-1,2,6,8,8,8,0
colony-22031,8,4,5,-1,-1,-1,0,4,0,8,0,3,-1,-1,-1,5,2,8,8,8,6,-1,-1,-1,3,2,1,7,4,5,8,3,3,0,0,0,7,4,5,4,0,2,8,2,8,-1,-1,-1
colony-22033,0,0,5,5,0,5,0,0,0,3,8,8,2,0,1,4,2,8,8,8,6,8,3,5,-1,-1,-1,0,0,1,8,3,3,0,0,0,7,4,5,4,8,2,8,2,8,8,0,5
colony-22034,8,1,5,5,7,7,5,8,6,-1,-1,-1,-1,-1,-1,2,4,3,2,0,0,-1,-1,-1,-1,-1,-1,4,7,2,8,4,5,-1,-1,-1,7,3,5,7,5,8,-1,-1,-1,0,5,0
colony-22035,4,3,5,5,0,5,8,3,8,8,4,8,0,0,0,-1,-1,-1,8,4,6,8,3,0,0,0,1,0,2,1,-1,-1,-1,4,0,4,7,8,1,-1,-1,-1,0,8,8,8,8,0
colony-22036,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,5,1,2,8,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,0,7,4,5,4,0,2,8,0,8,0,0,0
colony-22038,8,0,5,5,0,5,0,0,0,0,8,0,2,0,8,4,2,8,8,8,6,8,3,5,-1,-1,-1,0,8,1,8,3,3,3,3,2,7,4,5,4,3,2,8,2,8,8,0,5
colony-22039,4,0,5,-1,-1,-1,8,3,0,8,0,8,-1,-1,-1,2,2,8,0,0,6,8,3,0,-1,-1,-1,-1,-1,-1,8,3,8,0,0,1,7,0,1,-1,-1,-1,0,0,8,8,8,0
colony-22040,4,0,5,5,0,5,8,3,0,8,8,8,-1,-1,-1,1,2,8,0,0,6,8,3,3,0,0,1,0,2,1,8,3,8,-1,-1,-1,7,0,1,4,5,2,4,0,8,8,8,0
