cell_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
colony-22042,0,0,1,5,2,0,6,0,0,-1,-1,-1,3,1,5,2,0,3,0,0,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,5,0
colony-22043,5,0,0,-1,-1,-1,0,0,1,5,3,3,6,0,5,2,4,3,0,7,1,0,0,5,1,0,6,0,0,0,8,0,5,0,5,0,7,0,6,0,0,1,1,5,8,0,5,0
colony-22044,4,0,5,5,2,5,8,3,8,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,1,8,3,8,4,0,1,-1,-1,-1,4,0,8,0,8,8,8,8,0
colony-22045,-1,-1,-1,5,0,5,0,4,0,4,2,0,1,5,8,-1,-1,-1,8,8,6,8,3,0,-1,-1,-1,-1,-1,-1,8,4,0,7,6,5,7,4,0,4,8,2,5,2,8,-1,-1,-1
colony-22047,-1,-1,-1,5,0,5,8,3,8,8,4,8,0,0,0,8,4,0,8,4,6,-1,-1,-1,0,0,1,0,2,1,-1,-1,-1,4,0,1,7,8,1,4,0,0,0,8,8,-1,-1,-1
colony-22048,4,0,5,-1,-1,-1,8,3,8,8,4,8,0,0,0,0,2,8,0,4,6,8,3,0,0,3,8,0,2,1,-1,-1,-1,4,0,1,7,8,1,4,0,0,0,8,8,8,8,0
colony-22051,5,8,0,5,2,0,0,0,0,5,0,3,-1,-1,-1,2,4,3,0,7,1,0,0,5,-1,-1,-1,0,0,0,8,0,5,0,5,8,7,0,6,5,8,1,1,5,8,0,5,0
colony-22052,4,4,5,-1,-1,-1,8,3,1,-1,-1,-1,0,0,6,0,2,8,-1,-1,-1,8,3,0,0,0,1,3,2,1,8,3,8,4,0,4,-1,-1,-1,4,4,0,0,5,8,8,8,0
colony-22053,0,1,5,-1,-1,-1,0,2,0,0,8,3,2,0,0,4,2,8,8,8,6,8,3,5,3,0,1,2,0,1,8,3,3,4,0,0,7,4,5,4,0,2,8,2,8,8,0,5
colony-22054,-1,-1,-1,5,0,5,0,0,5,0,0,0,2,0,0,1,2,8,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,8,3,1,-1,-1,-1,7,4,5,4,0,2,8,1,8,-1,-1,-1
colony-22057,4,0,5,-1,-1,-1,8,0,7,8,0,0,-1,-1,-1,-1,-1,-1,0,0,6,8,3,4,-1,-1,-1,0,2,1,8,7,8,0,0,1,-1,-1,-1,4,1,8,0,0,8,8,0,0
colony-22060,-1,-1,-1,-1,-1,-1,6,0,0,1,0,0,3,1,5,2,0,3,0,0,1,0,0,5,0,0,6,-1,-1,-1,8,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,5,8,0,5,0
colony-22061,4,4,5,-1,-1,-1,8,3,8,8,0,0,0,0,0,8,2,8,1,4,6,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,4,0,1,7,8,1,4,0,3,0,8,8,8,8,0
colony-22062,-1,-1,-1,-1,-1,-1,0,3,0,3,8,8,2,0,1,4,2,8,8,8,6,8,3,5,3,0,1,7,8,1,-1,-1,-1,0,0,0,7,4,5,4,8,2,8,2,8,-1,-1,-1
colony-22064,4,0,5,5,0,5,-1,-1,-1,8,0,0,0,0,6,-1,-1,-1,0,3,6,8,3,0,0,0,1,0,2,1,8,3,8,-1,-1,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1
colony-22065,-1,-1,-1,5,2,8,0,0,0,5,5,3,6,0,5,2,4,3,0,7,1,0,0,5,1,0,6,0,0,0,8,0,5,0,5,1,7,0,6,0,0,1,1,5,8,0,5,0
colony-22066,8,0,5,5,4,5,-1,-1,-1,3,3,3,8,7,5,0,2,8,6,8,5,8,0,8,3,4,1,3,7,1,8,4,0,8,4,0,7,7,0,4,3,2,1,5,8,0,5,0
colony-22067,4,0,5,-1,-1,-1,8,3,8,8,0,0,-1,-1,-1,0,2,8,0,4,6,-1,-1,-1,-1,-1,-1,0,2,1,8,3,8,4,0,1,7,8,1,-1,-1,-1,0,8,8,8,8,0
colony-22069,0,0,5,-1,-1,-1,0,2,0,3,8,3,2,0,7,4,2,8,8,8,6,8,3,5,3,0,1,2,0,1,8,3,3,4,0,0,-1,-1,-1,4,0,2,8,2,8,-1,-1,-1
colony-22070,4,0,5,-1,-1,-1,0,0,3,0,6,8,1,8,0,-1,-1,-1,8,8,6,-1,-1,-1,3,0,1,0,7,1,8,0,1,0,0,5,7,4,0,4,0,2,3,2,8,0,0,0
colony-22073,4,0,5,5,2,5,8,3,8,8,0,0,-1,-1,-1,0,2,8,1,4,6,8,3,6,-1,-1,-1,0,2,1,-1,-1,-1,8,0,8,7,8,1,-1,-1,-1,0,8,8,8,8,0
colony-22074,4,0,5,5,0,5,8,0,0,8,0,0,0,5,0,0,2,8,-1,-1,-1,8,3,4,0,0,1,0,2,1,8,7,8,0,0,1,7,0,0,4,1,8,4,0,8,8,0,0
colony-22075,8,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,8,-1,-1,-1,-1,-1,-1,8,3,5,3,4,1,3,7,1,8,0,0,0,6,5,7,4,5,4,3,2,8,2,6,8,0,5
colony-22077,4,0,5,5,0,5,8,3,8,-1,-1,-1,-1,-1,-1,0,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,4,0,1,7,8,1,4,0,0,0,8,8,8,8,0
colony-22078,4,0,5,-1,-1,-1,8,3,1,-1,-1,-1,0,0,6,-1,-1,-1,0,0,6,8,3,1,-1,-1,-1,0,2,1,-1,-1,-1,0,0,1,-1,-1,-1,4,0,0,0,5,8,8,8,0
colony-22079,0,8,5,-1,-1,-1,0,2,0,0,8,0,2,0,0,4,2,8,8,8,6,-1,-1,-1,3,0,1,7,0,1,8,3,3,0,0,8,7,4,5,4,0,2,8,2,8,8,0,5
colony-22081,0,7,5,5,8,5,0,5,8,0,0,0,0,0,1,-1,-1,-1,8,8,6,8,3,0,3,0,1,2,8,1,-1,-1,-1,0,0,5,-1,-1,-1,4,0,2,3,2,8,0,0,0
colony-22082,8,2,5,-1,-1,-1,0,0,0,5,0,6,2,1,0,1,2,8,8,8,6,-1,-1,-1,3,3,1,0,0,1,8,3,0,-1,-1,-1,7,4,5,4,8,2,8,0,8,0,0,0
colony-22083,4,0,5,5,0,5,8,3,0,8,4,0,8,5,6,-1,-1,-1,0,0,6,8,3,0,-1,-1,-1,1,2,1,8,3,8,0,0,1,7,4,1,4,0,0,0,0,8,8,8,0
colony-22085,4,0,5,5,8,8,8,3,0,8,0,0,0,0,6,-1,-1,-1,0,3,6,8,3,0,-1,-1,-1,0,2,1,8,0,0,0,0,1,7,0,1,-1,-1,-1,0,5,8,0,5,0
colony-22086,4,0,5,-1,-1,-1,0,0,3,0,3,8,5,4,8,8,2,8,-1,-1,-1,8,3,6,3,0,8,5,7,1,8,0,3,-1,-1,-1,7,4,0,0,7,1,3,2,8,0,0,0
colony-22088,4,0,5,5,0,5,-1,-1,-1,8,0,2,5,8,3,-1,-1,-1,0,4,6,-1,-1,-1,0,0,1,0,2,1,-1,-1,-1,4,0,1,7,8,1,4,8,0,0,8,8,8,8,0
colony-22089,8,2,5,5,3,5,0,0,0,0,3,6,2,1,8,1,0,2,8,8,6,8,3,0,-1,-1,-1,0,0,1,8,1,0,-1,-1,-1,7,4,5,4,1,2,8,0,8,0,0,0
colony-22090,0,5,5,-1,-1,-1,1,0,0,0,8,0,2,0,7,4,2,8,8,8,6,8,3,5,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,5,4,2,2,8,2,8,-1,-1,-1
colony-22091,8,2,5,-1,-1,-1,0,0,0,0,0,0,2,1,7,1,2,8,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,8,3,0,-1,-1,-1,7,4,5,-1,-1,-1,8,0,8,0,0,0
colony-22092,0,5,5,5,0,5,0,0,0,3,8,0,2,0,6,-1,-1,-1,8,8,6,8,3,0,3,0,1,0,0,1,8,3,3,3,0,1,7,4,5,-1,-1,-1,8,2,8,8,0,5
colony-22093,-1,-1,-1,5,4,5,3,4,6,0,0,0,0,0,8,0,2,8,8,8,6,-1,-1,-1,3,4,1,3,7,1,8,0,0,-1,-1,-1,7,4,0,4,3,2,0,2,8,-1,-1,-1
colony-22095,-1,-1,-1,5,0,5,-1,-1,-1,8,4,0,0,5,6,-1,-1,-1,-1,-1,-1,8,3,0,0,0,1,1,2,1,-1,-1,-1,-1,-1,-1,7,0,1,4,0,0,0,0,8,8,8,0
colony-22096,8,0,5,5,4,5,3,4,6,0,2,7,3,0,8,8,2,8,8,8,6,8,3,5,3,4,1,3,7,1,-1,-1,-1,0,6,5,-1,-1,-1,4,3,2,0,2,8,-1,-1,-1
colony-22098,0,7,5,5,8,5,1,0,8,0,0,0,0,0,0,-1,-1,-1,8,8,6,8,3,0,3,0,1,2,8,1,-1,-1,-1,0,7,5,7,4,0,4,7,2,3,2,8,0,0,0
colony-22099,0,0,5,-1,-1,-1,8,0,0,-1,-1,-1,5,0,0,-1,-1,-1,8,8,6,8,3,6,3,0,1,0,0,1,8,1,0,-1,-1,-1,7,4,5,4,5,2,3,2,8,0,0,0
colony-22100,4,0,5,-1,-1,-1,8,3,0,8,0,8,0,0,5,1,2,8,0,0,6,8,3,0,8,3,1,5,2,1,8,3,8,0,0,1,7,0,1,4,0,0,0,0,8,8,8,0
colony-22101,4,0,5,5,0,5,8,0,0,-1,-1,-1,-1,-1,-1,0,2,8,-1,-1,-1,8,3,0,0,0,1,-1,-1,-1,-1,-1,-1,0,4,1,7,0,0,4,1,8,0,7,8,8,0,0
colony-22103,8,2,5,5,0,5,0,0,0,0,0,7,2,1,7,-1,-1,-1,8,8,6,8,3,0,3,3,1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,8,2,8,0,8,0,0,0
colony-22104,4,0,5,5,3,5,8,3,0,8,0,0,0,0,6,0,2,1,0,3,6,8,3,0,0,0,1,0,2,1,8,3,8,0,0,1,7,0,1,4,0,0,0,5,8,-1,-1,-1
colony-22105,7,2,5,-1,-1,-1,0,0,0,0,8,0,2,0,5,1,2,8,-1,-1,-1,8,3,0,-1,-1,-1,0,0,1,8,3,0,0,0,0,7,4,5,4,0,2,8,0,8,0,0,0
colony-22107,8,0,5,5,4,5,3,4,6,0,0,6,0,0,8,-1,-1,-1,8,8,6,8,3,5,3,4,1,3,7,1,8,0,8,0,6,5,7,4,0,4,3,2,0,2,8,0,0,0
colony-22108,4,0,5,5,0,5,8,3,0,8,0,8,0,8,5,1,2,8,8,0,6,8,3,0,0,0,1,0,2,1,8,0,8,0,0,1,7,0,1,-1,-1,-1,4,0,8,0,0,0
colony-22109,4,0,5,-1,-1,-1,8,3,0,8,0,8,3,4,0,-1,-1,-1,0,3,6,-1,-1,-1,-1,-1,-1,0,2,1,8,3,8,0,0,1,7,0,1,4,0,0,5,5,1,8,8,0
colony-22110,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,0,0,3,6,0,2,8,0,0,6,8,3,0,0,0,1,0,2,1,8,3,8,0,0,1,-1,-1,-1,4,7,2,8,5,8,8,8,0
colony-22111,0,2,5,5,3,5,0,0,8,0,0,0,2,4,8,1,2,8,8,8,6,8,3,0,3,3,1,-1,-1,-1,8,3,8,0,6,5,7,4,5,4,8,2,8,0,8,0,0,0
colony-22112,0,5,5,5,0,5,0,5,5,0,8,1,2,8,0,-1,-1,-1,8,8,6,8,3,5,3,0,1,0,0,1,-1,-1,-1,0,0,2,7,4,5,4,8,2,8,2,8,8,0,5
colony-22113,0,5,5,5,0,5,0,0,5,0,8,0,2,4,1,4,2,8,-1,-1,-1,8,3,5,3,0,1,0,0,1,-1,-1,-1,0,0,1,7,4,5,4,8,2,8,2,8,8,0,5
colony-22114,4,0,5,-1,-1,-1,8,3,0,8,8,8,5,2,5,0,2,8,0,0,6,8,3,8,-1,-1,-1,0,2,1,8,3,8,0,0,1,7,0,1,4,5,0,4,0,8,8,8,0
colony-22115,2,7,5,5,8,5,0,3,0,0,0,0,0,0,0,-1,-1,-1,8,8,6,8,3,8,3,8,1,2,8,1,8,2,0,0,0,5,7,4,0,4,0,2,3,2,8,0,0,0
colony-22116,4,0,5,-1,-1,-1,8,3,0,8,0,8,3,4,0,2,2,8,3,0,6,-1,-1,-1,8,0,8,0,2,1,-1,-1,-1,0,0,1,-1,-1,-1,4,2,8,8,0,1,8,8,0
colony-22117,8,2,5,5,0,5,1,3,0,5,0,2,2,1,5,1,2,8,8,8,6,8,3,0,3,3,1,0,8,1,8,3,0,5,0,2,7,4,0,4,8,2,8,2,8,7,0,2
colony-22119,8,2,5,5,4,5,0,5,0,5,0,7,2,4,1,5,2,8,8,8,6,-1,-1,-1,3,3,1,0,0,1,8,3,0,3,3,1,7,4,5,4,0,2,8,7,8,0,0,0
colony-22122,8,2,5,5,4,5,0,5,0,5,8,0,2,4,1,0,2,8,8,8,6,8,3,5,3,3,1,0,0,1,8,3,7,3,2,1,7,4,5,4,0,2,8,7,8,0,0,0
colony-22130,4,0,5,5,8,5,8,3,8,8,0,0,7,8,3,2,2,8,0,0,6,-1,-1,-1,-1,-1,-1,0,0,1,8,3,1,0,0,1,7,0,1,4,5,5,2,6,8,8,8,0
colony-22131,-1,-1,-1,-1,-1,-1,8,8,6,4,3,3,8,7,5,-1,-1,-1,0,7,2,1,3,0,3,8,5,4,1,2,8,4,0,7,6,5,-1,-1,-1,0,5,8,1,5,8,0,5,0
colony-22137,-1,-1,-1,5,0,5,8,3,0,8,0,0,0,0,6,0,2,8,0,3,6,-1,-1,-1,0,0,1,0,2,1,8,3,8,-1,-1,-1,7,0,1,-1,-1,-1,0,5,8,8,8,0
colony-22138,4,0,5,5,0,5,8,3,8,-1,-1,-1,1,0,0,7,7,6,6,0,6,8,3,1,0,0,1,0,8,1,8,0,8,0,1,1,7,7,1,4,8,5,-1,-1,-1,-1,-1,-1
colony-22139,-1,-1,-1,5,0,0,3,8,7,8,3,3,3,8,5,2,3,3,3,4,0,1,6,0,-1,-1,-1,4,0,0,8,4,1,-1,-1,-1,7,8,6,3,3,8,1,5,8,0,5,0
colony-22140,8,5,0,-1,-1,-1,8,0,6,0,3,0,0,0,5,2,8,3,7,5,1,1,0,0,4,8,5,4,0,0,8,8,5,0,4,0,7,5,2,6,4,8,1,5,8,0,5,0
colony-22141,8,2,5,5,4,5,1,0,0,0,0,2,2,1,5,1,2,8,8,8,6,-1,-1,-1,3,3,1,3,7,1,-1,-1,-1,5,0,2,7,4,5,4,8,2,8,2,8,0,0,0
colony-22142,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,8,8,8,6,8,8,6,8,3,5,3,4,1,-1,-1,-1,8,0,0,-1,-1,-1,7,4,0,4,3,2,0,2,8,0,0,0
colony-22151,-1,-1,-1,-1,-1,-1,0,5,0,0,2,7,-1,-1,-1,-1,-1,-1,8,8,6,-1,-1,-1,3,0,1,-1,-1,-1,8,1,0,0,0,5,7,4,5,4,5,2,3,2,8,0,0,0
colony-22152,4,0,5,-1,-1,-1,8,3,0,8,0,8,0,0,8,2,2,8,0,0,6,-1,-1,-1,1,8,1,0,2,1,8,3,8,-1,-1,-1,-1,-1,-1,4,2,8,0,7,8,8,8,0
colony-22154,-1,-1,-1,5,0,5,0,0,0,8,0,2,-1,-1,-1,0,2,8,0,4,6,-1,-1,-1,-1,-1,-1,0,2,1,8,3,8,4,0,1,-1,-1,-1,4,8,0,-1,-1,-1,8,0,5
colony-22155,-1,-1,-1,5,0,5,8,3,8,-1,-1,-1,8,4,8,0,2,8,0,4,6,8,3,0,0,5,1,-1,-1,-1,-1,-1,-1,8,3,1,7,8,1,4,0,0,0,8,8,8,8,0
colony-22156,4,0,5,5,0,5,8,3,0,8,0,0,0,0,6,0,3,8,0,3,6,-1,-1,-1,0,0,1,0,2,1,-1,-1,-1,0,0,1,-1,-1,-1,4,0,5,0,5,8,-1,-1,-1
colony-22157,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,1,5,8,0,2,8,8,8,6,-1,-1,-1,3,4,1,4,0,1,8,4,0,-1,-1,-1,-1,-1,-1,4,0,2,5,2,8,0,0,0
colony-22161,-1,-1,-1,5,0,5,8,3,0,-1,-1,-1,8,0,6,-1,-1,-1,0,0,6,8,3,8,0,0,1,0,2,1,-1,-1,-1,-1,-1,-1,7,0,1,-1,-1,-1,0,0,8,8,8,0
colony-22162,4,0,5,-1,-1,-1,8,3,8,0,3,3,1,8,5,2,8,3,-1,-1,-1,1,7,2,-1,-1,-1,-1,-1,-1,8,4,1,0,0,0,8,0,1,4,5,5,1,5,8,0,5,0
colony-22163,7,2,5,-1,-1,-1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,8,8,6,-1,-1,-1,3,3,1,0,0,1,-1,-1,-1,0,0,0,7,4,5,4,0,2,8,0,8,0,0,0
colony-22174,0,2,5,5,0,5,0,0,2,1,5,8,2,4,6,-1,-1,-1,8,8,6,8,3,5,3,3,1,0,0,1,-1,-1,-1,-1,-1,-1,7,4,5,4,0,2,8,8,8,0,0,0
colony-22177,4,0,5,-1,-1,-1,5,8,5,0,3,0,2,8,8,8,2,8,8,8,6,-1,-1,-1,-1,-1,-1,0,0,1,8,7,0,0,0,0,7,4,5,4,7,2,8,2,8,1,0,0
colony-22178,0,0,5,5,0,5,0,0,0,8,0,1,2,0,5,0,2,8,8,8,6,8,3,2,-1,-1,-1,0,2,1,8,3,3,-1,-1,-1,7,4,5,4,0,2,8,7,8,0,8,0
colony-22182,1,4,5,-1,-1,-1,0,0,0,8,0,0,2,5,5,0,2,8,-1,-1,-1,0,0,0,3,0,1,0,2,1,8,3,3,0,0,1,7,4,5,-1,-1,-1,8,2,8,0,8,0
colony-22187,0,2,5,-1,-1,-1,0,0,2,0,0,0,2,4,1,1,2,8,8,8,6,8,3,2,3,8,5,0,0,1,-1,-1,-1,0,0,0,7,4,5,4,6,2,8,8,8,0,0,0
colony-22189,0,0,5,5,5,5,0,0,0,4,0,1,2,0,5,-1,-1,-1,8,8,6,-1,-1,-1,-1,-1,-1,5,2,1,8,3,3,5,0,2,-1,-1,-1,4,5,1,8,7,8,-1,-1,-1
colony-22190,0,0,5,5,0,5,0,0,0,0,0,1,-1,-1,-1,0,2,8,8,8,6,8,3,2,-1,-1,-1,5,2,1,8,3,3,-1,-1,-1,-1,-1,-1,4,0,2,8,0,8,0,8,0
colony-22191,4,0,5,-1,-1,-1,8,3,0,8,0,0,0,0,6,0,2,8,0,0,6,8,3,0,-1,-1,-1,0,2,1,8,3,8,0,0,1,7,0,1,-1,-1,-1,0,5,8,8,8,0
colony-22192,0,2,5,-1,-1,-1,0,0,0,8,0,0,2,0,8,1,2,8,8,8,6,8,3,0,-1,-1,-1,0,0,1,8,3,0,-1,-1,-1,-1,-1,-1,4,8,2,8,3,8,0,0,0
colony-22197,4,0,5,-1,-1,-1,8,3,0,8,0,0,0,0,6,-1,-1,-1,0,3,6,-1,-1,-1,0,0,1,0,2,1,8,3,8,-1,-1,-1,7,0,1,4,0,0,-1,-1,-1,-1,-1,-1
colony-22198,4,0,5,5,0,5,8,3,0,8,0,0,0,0,6,0,2,8,0,8,6,-1,-1,-1,0,7,1,0,2,1,8,3,8,0,0,1,7,0,1,4,0,7,0,5,8,8,8,0
colony-22199,4,0,5,5,0,5,8,3,0,8,5,0,0,0,6,0,2,8,0,8,6,8,3,6,-1,-1,-1,0,2,1,8,3,8,0,0,1,7,3,5,4,0,7,0,5,8,8,8,0
colony-22200,0,0,5,5,0,5,0,0,0,0,4,0,-1,-1,-1,8,2,1,8,8,6,-1,-1,-1,3,4,1,3,7,1,8,0,0,0,3,7,7,4,0,4,7,2,0,2,8,7,0,0
colony-22202,4,0,5,5,0,5,8,3,8,-1,-1,-1,5,8,0,8,6,1,0,4,6,8,3,0,0,0,1,0,2,1,8,3,8,4,0,1,7,8,1,4,7,0,0,8,8,-1,-1,-1
colony-22204,4,0,5,-1,-1,-1,0,0,0,-1,-1,-1,0,8,0,0,2,8,8,8,6,8,3,1,3,4,1,0,0,1,-1,-1,-1,0,2,5,-1,-1,-1,4,5,2,-1,-1,-1,0,0,0
colony-22205,4,0,5,5,0,5,8,3,0,8,0,0,0,0,6,0,2,8,0,0,6,8,3,8,0,0,1,0,2,1,8,3,8,0,0,1,7,0,1,4,0,1,0,0,8,8,8,0
colony-22206,4,0,5,5,0,5,0,5,3,0,0,8,0,0,2,0,2,8,8,8,6,8,3,5,3,4,1,8,7,1,8,0,0,-1,-1,-1,7,4,0,4,5,2,3,2,8,0,0,0
colony-22207,4,0,5,5,0,5,8,3,0,8,0,0,0,0,6,0,2,8,0,3,6,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,0,0,1,-1,-1,-1,4,0,0,0,5,8,8,8,0
colony-22208,-1,-1,-1,5,0,5,1,0,0,0,8,5,2,8,8,-1,-1,-1,8,8,6,8,3,5,-1,-1,-1,0,0,1,8,3,3,3,3,2,7,4,5,4,3,2,8,2,8,8,0,5
colony-22209,-1,-1,-1,5,0,5,-1,-1,-1,8,0,0,2,5,5,-1,-1,-1,8,8,6,8,3,8,3,2,1,0,2,1,8,3,3,-1,-1,-1,7,4,5,8,0,0,8,2,8,-1,-1,-1
colony-22210,-1,-1,-1,5,0,5,0,4,0,8,0,0,2,5,5,-1,-1,-1,-1,-1,-1,8,3,2,3,0,8,0,2,1,-1,-1,-1,0,0,0,7,4,5,4,0,2,8,2,8,0,8,0
colony-22211,4,0,5,-1,-1,-1,-1,-1,-1,8,0,0,0,0,6,0,2,8,0,3,6,-1,-1,-1,-1,-1,-1,0,2,1,8,3,8,-1,-1,-1,7,0,1,4,0,0,0,5,8,8,8,0
colony-22213,0,2,5,-1,-1,-1,1,7,5,0,0,1,2,0,5,0,2,8,8,8,6,8,3,2,-1,-1,-1,0,0,1,8,3,3,0,8,0,7,4,5,4,0,2,8,4,8,0,0,0
colony-22214,4,0,5,-1,-1,-1,-1,-1,-1,8,4,0,1,0,0,-1,-1,-1,6,4,6,8,3,1,0,0,1,0,8,1,8,3,8,-1,-1,-1,-1,-1,-1,4,8,5,6,0,8,8,8,0
colony-22215,4,0,5,5,0,5,1,0,3,0,0,8,0,0,0,8,8,6,8,8,6,8,3,0,3,1,1,0,7,1,-1,-1,-1,1,0,5,-1,-1,-1,4,0,2,3,2,8,3,0,0
colony-22217,-1,-1,-1,5,0,5,0,0,0,0,4,0,0,8,8,8,2,8,-1,-1,-1,8,3,0,3,4,1,3,7,1,8,0,0,-1,-1,-1,-1,-1,-1,4,7,2,0,2,8,7,0,0
colony-22218,4,0,5,5,0,5,0,5,3,8,0,0,0,0,1,0,2,8,8,8,6,-1,-1,-1,3,3,1,8,7,1,8,3,0,0,3,2,7,4,0,4,5,2,3,2,8,0,0,0
colony-22219,4,0,5,5,0,5,0,0,3,0,0,8,8,8,0,-1,-1,-1,8,8,6,8,3,0,3,0,1,0,7,1,8,4,1,0,0,5,7,4,0,4,0,2,3,2,8,0,0,0
colony-22220,0,2,5,-1,-1,-1,0,0,0,8,0,0,2,0,8,0,2,8,8,8,6,8,3,0,3,3,8,0,0,1,-1,-1,-1,0,0,2,7,4,5,4,8,2,8,3,8,-1,-1,-1
colony-22221,4,0,5,5,0,5,8,3,0,8,8,8,0,0,5,0,2,8,-1,-1,-1,8,3,0,0,0,1,0,2,1,8,3,8,0,0,1,7,0,1,4,0,0,4,8,8,-1,-1,-1
colony-22222,4,0,5,5,0,5,8,3,0,8,0,8,0,0,5,1,2,8,-1,-1,-1,8,3,0,-1,-1,-1,1,2,1,8,3,8,0,0,1,7,0,1,4,0,0,-1,-1,-1,8,8,0
colony-22223,4,0,5,-1,-1,-1,-1,-1,-1,8,0,8,0,0,5,-1,-1,-1,0,0,6,8,3,0,8,0,1,0,2,1,8,3,8,0,0,1,7,0,1,4,0,0,4,0,8,8,8,0
colony-22224,4,0,5,5,0,5,-1,-1,-1,8,0,0,3,0,6,0,2,8,0,0,6,8,3,6,0,0,1,0,2,1,-1,-1,-1,-1,-1,-1,7,3,1,4,0,1,0,5,8,8,8,0
colony-22225,4,0,5,-1,-1,-1,-1,-1,-1,8,0,0,-1,-1,-1,0,2,8,7,0,6,-1,-1,-1,-1,-1,-1,0,2,1,8,3,8,-1,-1,-1,7,0,1,4,0,1,0,5,8,8,8,0
colony-22227,1,2,5,-1,-1,-1,0,0,0,8,0,0,7,0,8,1,2,8,8,8,6,-1,-1,-1,3,3,1,0,0,1,8,3,0,0,0,2,7,4,5,-1,-1,-1,8,3,8,1,0,0
colony-22228,-1,-1,-1,5,2,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,8,8,6,-1,-1,-1,3,0,1,0,0,1,8,1,0,0,0,5,7,4,0,-1,-1,-1,-1,-1,-1,0,0,0
colony-22230,4,0,5,5,0,5,-1,-1,-1,-1,-1,-1,5,8,0,-1,-1,-1,5,4,6,8,3,0,0,4,1,0,2,1,8,3,8,4,0,1,-1,-1,-1,-1,-1,-1,0,8,8,8,8,0
colony-22231,4,0,5,-1,-1,-1,8,3,0,8,0,2,0,0,6,0,2,8,8,3,6,8,3,0,-1,-1,-1,0,2,1,-1,-1,-1,0,0,1,7,0,1,4,0,1,0,5,8,8,8,0
colony-22232,4,0,5,5,0,5,8,3,0,8,0,0,0,0,6,0,2,8,0,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,4,0,0,0,5,8,8,8,0
colony-22233,4,0,5,-1,-1,-1,0,5,3,0,0,8,0,0,0,-1,-1,-1,8,8,6,8,3,5,-1,-1,-1,0,7,1,-1,-1,-1,0,0,5,7,4,5,4,8,2,3,2,8,0,0,0
